zone_name,geometry,ccdd,nombdep,ccpp,nombprov,ccdi,nombdist,capital,ubigeo,idprov,codigo,cnt_ccpp,descripcio,poblacion,fecha,dat_pob,pobreza,internet_access,edad,tam,rmapshaperid
zona_044,"POLYGON ((-12.234440794039086 -76.91261298270146, -12.22666119105863 -76.91720891829787, -12.22666119105863 -76.92640078949067, -12.234440794039086 -76.93099672508708, -12.242220397019542 -76.92640078949067, -12.242220397019542 -76.91720891829787, -12.234440794039086 -76.91261298270146))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_045,"POLYGON ((-12.22666119105863 -76.89882463400821, -12.218881588078174 -76.90342043433719, -12.218881588078174 -76.91261203499513, -12.22666119105863 -76.91720783532412, -12.234440794039086 -76.91261203499513, -12.234440794039086 -76.90342043433719, -12.22666119105863 -76.89882463400821))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_045,"POLYGON ((-12.22666119105863 -76.89882463400821, -12.218881588078174 -76.90342043433719, -12.218881588078174 -76.91261203499513, -12.22666119105863 -76.91720783532412, -12.234440794039086 -76.91261203499513, -12.234440794039086 -76.90342043433719, -12.22666119105863 -76.89882463400821))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_045,"POLYGON ((-12.22666119105863 -76.89882463400821, -12.218881588078174 -76.90342043433719, -12.218881588078174 -76.91261203499513, -12.22666119105863 -76.91720783532412, -12.234440794039086 -76.91261203499513, -12.234440794039086 -76.90342043433719, -12.22666119105863 -76.89882463400821))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_046,"POLYGON ((-12.234440794039086 -76.88503574424526, -12.22666119105863 -76.88963167984167, -12.22666119105863 -76.89882355103447, -12.234440794039086 -76.90341948663088, -12.242220397019542 -76.89882355103447, -12.242220397019542 -76.88963167984167, -12.234440794039086 -76.88503574424526))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_047,"POLYGON ((-12.22666119105863 -76.87124739555202, -12.218881588078174 -76.875843195881, -12.218881588078174 -76.88503479653895, -12.22666119105863 -76.88963059686793, -12.234440794039086 -76.88503479653895, -12.234440794039086 -76.875843195881, -12.22666119105863 -76.87124739555202))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_047,"POLYGON ((-12.22666119105863 -76.87124739555202, -12.218881588078174 -76.875843195881, -12.218881588078174 -76.88503479653895, -12.22666119105863 -76.88963059686793, -12.234440794039086 -76.88503479653895, -12.234440794039086 -76.875843195881, -12.22666119105863 -76.87124739555202))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_048,"POLYGON ((-12.234440794039086 -76.85745850578907, -12.22666119105863 -76.86205444138548, -12.22666119105863 -76.87124631257828, -12.234440794039086 -76.87584224817469, -12.242220397019542 -76.87124631257828, -12.242220397019542 -76.86205444138548, -12.234440794039086 -76.85745850578907))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_048,"POLYGON ((-12.234440794039086 -76.85745850578907, -12.22666119105863 -76.86205444138548, -12.22666119105863 -76.87124631257828, -12.234440794039086 -76.87584224817469, -12.242220397019542 -76.87124631257828, -12.242220397019542 -76.86205444138548, -12.234440794039086 -76.85745850578907))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_049,"POLYGON ((-12.22666119105863 -76.84367015709583, -12.218881588078174 -76.84826595742481, -12.218881588078174 -76.85745755808276, -12.22666119105863 -76.86205335841174, -12.234440794039086 -76.85745755808276, -12.234440794039086 -76.84826595742481, -12.22666119105863 -76.84367015709583))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_049,"POLYGON ((-12.22666119105863 -76.84367015709583, -12.218881588078174 -76.84826595742481, -12.218881588078174 -76.85745755808276, -12.22666119105863 -76.86205335841174, -12.234440794039086 -76.85745755808276, -12.234440794039086 -76.84826595742481, -12.22666119105863 -76.84367015709583))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_050,"POLYGON ((-12.234440794039086 -76.82988126733288, -12.22666119105863 -76.83447720292929, -12.22666119105863 -76.84366907412209, -12.234440794039086 -76.8482650097185, -12.242220397019542 -76.84366907412209, -12.242220397019542 -76.83447720292929, -12.234440794039086 -76.82988126733288))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_050,"POLYGON ((-12.234440794039086 -76.82988126733288, -12.22666119105863 -76.83447720292929, -12.22666119105863 -76.84366907412209, -12.234440794039086 -76.8482650097185, -12.242220397019542 -76.84366907412209, -12.242220397019542 -76.83447720292929, -12.234440794039086 -76.82988126733288))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_062,"POLYGON ((-12.211101985097716 -77.00913412834659, -12.20332238211726 -77.01372965841877, -12.20332238211726 -77.0229207185631, -12.211101985097716 -77.02751624863528, -12.218881588078172 -77.0229207185631, -12.218881588078172 -77.01372965841877, -12.211101985097716 -77.00913412834659))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_063,"POLYGON ((-12.218881588078172 -76.99534523895436, -12.211101985097716 -76.9999409041086, -12.211101985097716 -77.00913223441708, -12.218881588078172 -77.01372789957132, -12.226661191058628 -77.00913223441708, -12.226661191058628 -76.9999409041086, -12.218881588078172 -76.99534523895436))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_064,"POLYGON ((-12.211101985097716 -76.9815568898904, -12.20332238211726 -76.98615241996258, -12.20332238211726 -76.99534348010691, -12.211101985097716 -76.99993901017909, -12.218881588078172 -76.99534348010691, -12.218881588078172 -76.98615241996258, -12.211101985097716 -76.9815568898904))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_065,"POLYGON ((-12.218881588078172 -76.96776800049817, -12.211101985097716 -76.97236366565241, -12.211101985097716 -76.98155499596089, -12.218881588078172 -76.98615066111513, -12.226661191058628 -76.98155499596089, -12.226661191058628 -76.97236366565241, -12.218881588078172 -76.96776800049817))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_065,"POLYGON ((-12.218881588078172 -76.96776800049817, -12.211101985097716 -76.97236366565241, -12.211101985097716 -76.98155499596089, -12.218881588078172 -76.98615066111513, -12.226661191058628 -76.98155499596089, -12.226661191058628 -76.97236366565241, -12.218881588078172 -76.96776800049817))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_066,"POLYGON ((-12.211101985097716 -76.95397965143421, -12.20332238211726 -76.95857518150639, -12.20332238211726 -76.96776624165072, -12.211101985097716 -76.9723617717229, -12.218881588078172 -76.96776624165072, -12.218881588078172 -76.95857518150639, -12.211101985097716 -76.95397965143421))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_067,"POLYGON ((-12.218881588078172 -76.94019076204198, -12.211101985097716 -76.94478642719622, -12.211101985097716 -76.9539777575047, -12.218881588078172 -76.95857342265894, -12.226661191058628 -76.9539777575047, -12.226661191058628 -76.94478642719622, -12.218881588078172 -76.94019076204198))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_068,"POLYGON ((-12.211101985097716 -76.92640241297802, -12.20332238211726 -76.9309979430502, -12.20332238211726 -76.94018900319453, -12.211101985097716 -76.94478453326671, -12.218881588078172 -76.94018900319453, -12.218881588078172 -76.9309979430502, -12.211101985097716 -76.92640241297802))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_069,"POLYGON ((-12.218881588078172 -76.91261352358579, -12.211101985097716 -76.91720918874003, -12.211101985097716 -76.92640051904851, -12.218881588078172 -76.93099618420275, -12.226661191058628 -76.92640051904851, -12.226661191058628 -76.91720918874003, -12.218881588078172 -76.91261352358579))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_069,"POLYGON ((-12.218881588078172 -76.91261352358579, -12.211101985097716 -76.91720918874003, -12.211101985097716 -76.92640051904851, -12.218881588078172 -76.93099618420275, -12.226661191058628 -76.92640051904851, -12.226661191058628 -76.91720918874003, -12.218881588078172 -76.91261352358579))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_070,"POLYGON ((-12.211101985097716 -76.89882517452182, -12.20332238211726 -76.903420704594, -12.20332238211726 -76.91261176473833, -12.211101985097716 -76.91720729481051, -12.218881588078172 -76.91261176473833, -12.218881588078172 -76.903420704594, -12.211101985097716 -76.89882517452182))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_071,"POLYGON ((-12.218881588078172 -76.88503628512959, -12.211101985097716 -76.88963195028383, -12.211101985097716 -76.89882328059231, -12.218881588078172 -76.90341894574655, -12.226661191058628 -76.89882328059231, -12.226661191058628 -76.88963195028383, -12.218881588078172 -76.88503628512959))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_071,"POLYGON ((-12.218881588078172 -76.88503628512959, -12.211101985097716 -76.88963195028383, -12.211101985097716 -76.89882328059231, -12.218881588078172 -76.90341894574655, -12.226661191058628 -76.89882328059231, -12.226661191058628 -76.88963195028383, -12.218881588078172 -76.88503628512959))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_072,"POLYGON ((-12.211101985097716 -76.87124793606563, -12.20332238211726 -76.87584346613781, -12.20332238211726 -76.88503452628214, -12.211101985097716 -76.88963005635432, -12.218881588078172 -76.88503452628214, -12.218881588078172 -76.87584346613781, -12.211101985097716 -76.87124793606563))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_072,"POLYGON ((-12.211101985097716 -76.87124793606563, -12.20332238211726 -76.87584346613781, -12.20332238211726 -76.88503452628214, -12.211101985097716 -76.88963005635432, -12.218881588078172 -76.88503452628214, -12.218881588078172 -76.87584346613781, -12.211101985097716 -76.87124793606563))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_073,"POLYGON ((-12.218881588078172 -76.8574590466734, -12.211101985097716 -76.86205471182764, -12.211101985097716 -76.87124604213612, -12.218881588078172 -76.87584170729036, -12.226661191058628 -76.87124604213612, -12.226661191058628 -76.86205471182764, -12.218881588078172 -76.8574590466734))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_073,"POLYGON ((-12.218881588078172 -76.8574590466734, -12.211101985097716 -76.86205471182764, -12.211101985097716 -76.87124604213612, -12.218881588078172 -76.87584170729036, -12.226661191058628 -76.87124604213612, -12.226661191058628 -76.86205471182764, -12.218881588078172 -76.8574590466734))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_074,"POLYGON ((-12.211101985097716 -76.84367069760944, -12.20332238211726 -76.84826622768162, -12.20332238211726 -76.85745728782595, -12.211101985097716 -76.86205281789813, -12.218881588078172 -76.85745728782595, -12.218881588078172 -76.84826622768162, -12.211101985097716 -76.84367069760944))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_075,"POLYGON ((-12.218881588078172 -76.82988180821721, -12.211101985097716 -76.83447747337145, -12.211101985097716 -76.84366880367993, -12.218881588078172 -76.84826446883417, -12.226661191058628 -76.84366880367993, -12.226661191058628 -76.83447747337145, -12.218881588078172 -76.82988180821721))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_075,"POLYGON ((-12.218881588078172 -76.82988180821721, -12.211101985097716 -76.83447747337145, -12.211101985097716 -76.84366880367993, -12.218881588078172 -76.84826446883417, -12.226661191058628 -76.84366880367993, -12.226661191058628 -76.83447747337145, -12.218881588078172 -76.82988180821721))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_085,"POLYGON ((-12.195542779136803 -77.03671190657514, -12.187763176156347 -77.04130716676113, -12.187763176156347 -77.05049768713315, -12.195542779136803 -77.05509294731914, -12.203322382117259 -77.05049768713315, -12.203322382117259 -77.04130716676113, -12.195542779136803 -77.03671190657514))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_086,"POLYGON ((-12.20332238211726 -77.02292301755351, -12.195542779136805 -77.02751841263628, -12.195542779136805 -77.0367092028018, -12.20332238211726 -77.04130459788458, -12.211101985097716 -77.0367092028018, -12.211101985097716 -77.02751841263628, -12.20332238211726 -77.02292301755351))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_087,"POLYGON ((-12.195542779136803 -77.00913466811893, -12.187763176156347 -77.01372992830493, -12.187763176156347 -77.02292044867694, -12.195542779136803 -77.02751570886294, -12.203322382117259 -77.02292044867694, -12.203322382117259 -77.01372992830493, -12.195542779136803 -77.00913466811893))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_088,"POLYGON ((-12.20332238211726 -76.9953457790973, -12.195542779136805 -76.99994117418008, -12.195542779136805 -77.0091319643456, -12.20332238211726 -77.01372735942837, -12.211101985097716 -77.0091319643456, -12.211101985097716 -76.99994117418008, -12.20332238211726 -76.9953457790973))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_089,"POLYGON ((-12.195542779136803 -76.98155742966274, -12.187763176156347 -76.98615268984874, -12.187763176156347 -76.99534321022075, -12.195542779136803 -76.99993847040675, -12.203322382117259 -76.99534321022075, -12.203322382117259 -76.98615268984874, -12.195542779136803 -76.98155742966274))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_090,"POLYGON ((-12.20332238211726 -76.96776854064112, -12.195542779136805 -76.97236393572389, -12.195542779136805 -76.98155472588941, -12.20332238211726 -76.98615012097218, -12.211101985097716 -76.98155472588941, -12.211101985097716 -76.97236393572389, -12.20332238211726 -76.96776854064112))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_090,"POLYGON ((-12.20332238211726 -76.96776854064112, -12.195542779136805 -76.97236393572389, -12.195542779136805 -76.98155472588941, -12.20332238211726 -76.98615012097218, -12.211101985097716 -76.98155472588941, -12.211101985097716 -76.97236393572389, -12.20332238211726 -76.96776854064112))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_091,"POLYGON ((-12.195542779136803 -76.95398019120655, -12.187763176156347 -76.95857545139255, -12.187763176156347 -76.96776597176456, -12.195542779136803 -76.97236123195056, -12.203322382117259 -76.96776597176456, -12.203322382117259 -76.95857545139255, -12.195542779136803 -76.95398019120655))",15,LIMA,1,LIMA,33,SAN JUAN DE MIRAFLORES,CIUDAD DE DIOS,150133,1501,150133,1,SAN JUAN DE MIRAFLORES,421017,2020,INEI,15.2,80.2,80.0,229066,225
zona_091,"POLYGON ((-12.195542779136803 -76.95398019120655, -12.187763176156347 -76.95857545139255, -12.187763176156347 -76.96776597176456, -12.195542779136803 -76.97236123195056, -12.203322382117259 -76.96776597176456, -12.203322382117259 -76.95857545139255, -12.195542779136803 -76.95398019120655))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_092,"POLYGON ((-12.20332238211726 -76.94019130218493, -12.195542779136805 -76.9447866972677, -12.195542779136805 -76.95397748743322, -12.20332238211726 -76.958572882516, -12.211101985097716 -76.95397748743322, -12.211101985097716 -76.9447866972677, -12.20332238211726 -76.94019130218493))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_093,"POLYGON ((-12.195542779136803 -76.92640295275037, -12.187763176156347 -76.93099821293636, -12.187763176156347 -76.94018873330837, -12.195542779136803 -76.94478399349437, -12.203322382117259 -76.94018873330837, -12.203322382117259 -76.93099821293636, -12.195542779136803 -76.92640295275037))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_093,"POLYGON ((-12.195542779136803 -76.92640295275037, -12.187763176156347 -76.93099821293636, -12.187763176156347 -76.94018873330837, -12.195542779136803 -76.94478399349437, -12.203322382117259 -76.94018873330837, -12.203322382117259 -76.93099821293636, -12.195542779136803 -76.92640295275037))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_094,"POLYGON ((-12.20332238211726 -76.91261406372874, -12.195542779136805 -76.91720945881151, -12.195542779136805 -76.92640024897703, -12.20332238211726 -76.9309956440598, -12.211101985097716 -76.92640024897703, -12.211101985097716 -76.91720945881151, -12.20332238211726 -76.91261406372874))",15,LIMA,1,LIMA,42,VILLA EL SALVADOR,VILLA EL SALVADOR,150142,1501,150142,1,VILLA EL SALVADOR,429509,2020,INEI,20.15,80.2,80.0,220046,227
zona_094,"POLYGON ((-12.20332238211726 -76.91261406372874, -12.195542779136805 -76.91720945881151, -12.195542779136805 -76.92640024897703, -12.20332238211726 -76.9309956440598, -12.211101985097716 -76.92640024897703, -12.211101985097716 -76.91720945881151, -12.20332238211726 -76.91261406372874))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_095,"POLYGON ((-12.195542779136803 -76.89882571429416, -12.187763176156347 -76.90342097448016, -12.187763176156347 -76.91261149485217, -12.195542779136803 -76.91720675503817, -12.203322382117259 -76.91261149485217, -12.203322382117259 -76.90342097448016, -12.195542779136803 -76.89882571429416))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_096,"POLYGON ((-12.20332238211726 -76.88503682527254, -12.195542779136805 -76.88963222035531, -12.195542779136805 -76.89882301052083, -12.20332238211726 -76.9034184056036, -12.211101985097716 -76.89882301052083, -12.211101985097716 -76.88963222035531, -12.20332238211726 -76.88503682527254))",15,LIMA,1,LIMA,19,LURIN,LURIN,150119,1501,150119,4,LURIN,99846,2020,INEI,18.3,80.2,80.0,52338,1507
zona_096,"POLYGON ((-12.20332238211726 -76.88503682527254, -12.195542779136805 -76.88963222035531, -12.195542779136805 -76.89882301052083, -12.20332238211726 -76.9034184056036, -12.211101985097716 -76.89882301052083, -12.211101985097716 -76.88963222035531, -12.20332238211726 -76.88503682527254))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_096,"POLYGON ((-12.20332238211726 -76.88503682527254, -12.195542779136805 -76.88963222035531, -12.195542779136805 -76.89882301052083, -12.20332238211726 -76.9034184056036, -12.211101985097716 -76.89882301052083, -12.211101985097716 -76.88963222035531, -12.20332238211726 -76.88503682527254))",15,LIMA,1,LIMA,43,VILLA MARIA DEL TRIUNFO,VILLA MARIA DEL TRIUNFO,150143,1501,150143,1,VILLA MARIA DEL TRIUNFO,440575,2020,INEI,16.85,80.2,80.0,235043,1465
zona_097,"POLYGON ((-12.195542779136803 -76.87124847583797, -12.187763176156347 -76.87584373602397, -12.187763176156347 -76.88503425639598, -12.195542779136803 -76.88962951658198, -12.203322382117259 -76.88503425639598, -12.203322382117259 -76.87584373602397, -12.195542779136803 -76.87124847583797))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_098,"POLYGON ((-12.20332238211726 -76.85745958681635, -12.195542779136805 -76.86205498189912, -12.195542779136805 -76.87124577206464, -12.20332238211726 -76.87584116714741, -12.211101985097716 -76.87124577206464, -12.211101985097716 -76.86205498189912, -12.20332238211726 -76.85745958681635))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_099,"POLYGON ((-12.195542779136803 -76.84367123738178, -12.187763176156347 -76.84826649756778, -12.187763176156347 -76.8574570179398, -12.195542779136803 -76.86205227812579, -12.203322382117259 -76.8574570179398, -12.203322382117259 -76.84826649756778, -12.195542779136803 -76.84367123738178))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_100,"POLYGON ((-12.20332238211726 -76.82988234836016, -12.195542779136805 -76.83447774344293, -12.195542779136805 -76.84366853360845, -12.20332238211726 -76.84826392869122, -12.211101985097716 -76.84366853360845, -12.211101985097716 -76.83447774344293, -12.20332238211726 -76.82988234836016))",15,LIMA,1,LIMA,23,PACHACAMAC,PACHACAMAC,150123,1501,150123,14,PACHACAMAC,123627,2020,INEI,20.0,80.2,80.0,63456,919
zona_110,"POLYGON ((-12.179983573175889 -77.0367124456064, -12.172203970195433 -77.04130743627677, -12.172203970195433 -77.0504974176175, -12.179983573175889 -77.05509240828788, -12.187763176156345 -77.0504974176175, -12.187763176156345 -77.04130743627677, -12.179983573175889 -77.0367124456064))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_111,"POLYGON ((-12.187763176156347 -77.02292355695529, -12.17998357317589 -77.02751868233717, -12.17998357317589 -77.03670893310091, -12.187763176156347 -77.0413040584828, -12.195542779136803 -77.03670893310091, -12.195542779136803 -77.02751868233717, -12.187763176156347 -77.02292355695529))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_112,"POLYGON ((-12.179983573175889 -77.0091352071502, -12.172203970195433 -77.01373019782056, -12.172203970195433 -77.0229201791613, -12.179983573175889 -77.02751516983167, -12.187763176156345 -77.0229201791613, -12.187763176156345 -77.01373019782056, -12.179983573175889 -77.0091352071502))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_113,"POLYGON ((-12.187763176156347 -76.99534631849909, -12.17998357317589 -76.99994144388097, -12.17998357317589 -77.00913169464471, -12.187763176156347 -77.01372682002659, -12.195542779136803 -77.00913169464471, -12.195542779136803 -76.99994144388097, -12.187763176156347 -76.99534631849909))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_114,"POLYGON ((-12.179983573175889 -76.981557968694, -12.172203970195433 -76.98615295936438, -12.172203970195433 -76.99534294070511, -12.179983573175889 -76.99993793137548, -12.187763176156345 -76.99534294070511, -12.187763176156345 -76.98615295936438, -12.179983573175889 -76.981557968694))",15,LIMA,1,LIMA,8,CHORRILLOS,CHORRILLOS,150108,1501,150108,1,CHORRILLOS,356549,2020,INEI,11.6,80.2,80.0,202226,1793
zona_114,"POLYGON ((-12.179983573175889 -76.981557968694, -12.172203970195433 -76.98615295936438, -12.172203970195433 -76.99534294070511, -12.179983573175889 -76.99993793137548, -12.187763176156345 -76.99534294070511, -12.187763176156345 -76.98615295936438, -12.179983573175889 -76.981557968694))",15,LIMA,1,LIMA,33,SAN JUAN DE MIRAFLORES,CIUDAD DE DIOS,150133,1501,150133,1,SAN JUAN DE MIRAFLORES,421017,2020,INEI,15.2,80.2,80.0,229066,225
